State_Code_Dest,State_Abbrv,State_Code_Origin,State_Abbrv,State_Name,Return_Num,Exmpt_Num,Aggr_AGI
23,ME,33,NH,NEW HAMPSHIRE,1723,2804,70529
23,ME,12,FL,FLORIDA,1153,1888,39190
23,ME,36,NY,NEW YORK,841,1321,50138
23,ME,6,CA,CALIFORNIA,597,1012,24919
23,ME,9,CT,CONNECTICUT,516,866,26818
23,ME,37,NC,NORTH CAROLINA,396,768,15387
23,ME,48,TX,TEXAS,370,744,15994
23,ME,51,VA,VIRGINIA,361,675,16763
23,ME,42,PA,PENNSYLVANIA,338,615,17287
23,ME,50,VT,VERMONT,328,501,9815
23,ME,34,NJ,NEW JERSEY,292,515,17563
23,ME,13,GA,GEORGIA,243,460,9396
23,ME,57,FR,Foreign,236,435,9211
23,ME,8,CO,COLORADO,229,354,8284
23,ME,53,WA,WASHINGTON,196,349,7260
23,ME,44,RI,RHODE ISLAND,195,314,7912
23,ME,4,AZ,ARIZONA,191,327,6676
23,ME,24,MD,MARYLAND,184,333,9998
23,ME,39,OH,OHIO,172,316,7021
23,ME,45,SC,SOUTH CAROLINA,145,261,4378
23,ME,26,MI,MICHIGAN,140,228,5666
23,ME,17,IL,ILLINOIS,135,239,8270
23,ME,47,TN,TENNESSEE,119,248,5169
23,ME,41,OR,OREGON,85,127,3168
23,ME,21,KY,KENTUCKY,84,152,3351
23,ME,27,MN,MINNESOTA,79,141,4607
23,ME,18,IN,INDIANA,77,157,3364
23,ME,55,WI,WISCONSIN,75,147,3939
23,ME,2,AK,ALASKA,74,137,2756
23,ME,29,MO,MISSOURI,71,137,2285
23,ME,49,UT,UTAH,70,140,2431
23,ME,35,NM,NEW MEXICO,64,112,2634
23,ME,1,AL,ALABAMA,60,119,2892
23,ME,32,NV,NEVADA,59,109,2331
23,ME,40,OK,OKLAHOMA,54,85,2679
23,ME,11,DC,DISTRICT OF COLUMBIA,49,64,3527
23,ME,15,HI,HAWAII,48,102,2015
23,ME,22,LA,LOUISIANA,47,90,2418
23,ME,30,MT,MONTANA,47,83,1235
23,ME,20,KS,KANSAS,44,99,2039
23,ME,28,MS,MISSISSIPPI,40,87,2426
23,ME,19,IA,IOWA,38,71,4215
23,ME,5,AR,ARKANSAS,36,57,994
23,ME,10,DE,DELAWARE,36,63,1586
23,ME,56,WY,WYOMING,36,51,960
23,ME,54,WV,WEST VIRGINIA,35,66,951
23,ME,31,NE,NEBRASKA,31,55,989
23,ME,16,ID,IDAHO,23,49,1084
23,ME,38,ND,NORTH DAKOTA,21,38,802
23,ME,46,SD,SOUTH DAKOTA,16,21,452
24,MD,96,MD,MD Total Mig - US & For,73693,132051,3715759
24,MD,97,MD,MD Total Mig - US,71334,126969,3595022
24,MD,98,MD,MD Total Mig - Foreign,2359,5082,120737
24,MD,24,MD,MD Non-Migrants,2145935,4507095,149871461
24,MD,51,VA,VIRGINIA,10847,18993,590450
24,MD,11,DC,DISTRICT OF COLUMBIA,8466,15334,459026
24,MD,42,PA,PENNSYLVANIA,6724,10970,310865
24,MD,12,FL,FLORIDA,4582,8134,207166
24,MD,36,NY,NEW YORK,4512,7505,219424
24,MD,6,CA,CALIFORNIA,3640,6496,197047
24,MD,37,NC,NORTH CAROLINA,3104,5879,128513
24,MD,34,NJ,NEW JERSEY,3006,5243,195360
24,MD,48,TX,TEXAS,2767,5531,148005
24,MD,57,FR,Foreign,2359,5082,120737
24,MD,13,GA,GEORGIA,2319,4434,95503
24,MD,10,DE,DELAWARE,2164,3885,87646
24,MD,39,OH,OHIO,1531,2527,74737
24,MD,25,MA,MASSACHUSETTS,1337,2149,76171
24,MD,54,WV,WEST VIRGINIA,1337,2368,49963
24,MD,17,IL,ILLINOIS,1320,2252,76740
24,MD,26,MI,MICHIGAN,1164,1986,56658
24,MD,45,SC,SOUTH CAROLINA,1014,1802,37709
24,MD,47,TN,TENNESSEE,872,1714,42391
24,MD,53,WA,WASHINGTON,814,1589,45877
24,MD,9,CT,CONNECTICUT,799,1369,49203
24,MD,8,CO,COLORADO,792,1445,42027
24,MD,4,AZ,ARIZONA,783,1437,40931
24,MD,29,MO,MISSOURI,526,977,30243
24,MD,18,IN,INDIANA,498,881,23792
24,MD,1,AL,ALABAMA,459,875,20248
24,MD,27,MN,MINNESOTA,455,771,24805
24,MD,15,HI,HAWAII,444,1034,23183
24,MD,55,WI,WISCONSIN,423,712,19930
24,MD,21,KY,KENTUCKY,399,795,18311
24,MD,22,LA,LOUISIANA,396,736,17358
24,MD,32,NV,NEVADA,363,655,16918
24,MD,41,OR,OREGON,314,574,14453
24,MD,20,KS,KANSAS,281,560,17187
24,MD,28,MS,MISSISSIPPI,268,524,11403
24,MD,23,ME,MAINE,267,495,10351
24,MD,40,OK,OKLAHOMA,266,537,12950
24,MD,49,UT,UTAH,261,553,14316
24,MD,44,RI,RHODE ISLAND,257,408,12930
24,MD,35,NM,NEW MEXICO,242,478,16707
24,MD,33,NH,NEW HAMPSHIRE,227,367,11912
24,MD,19,IA,IOWA,200,338,8422
24,MD,5,AR,ARKANSAS,173,310,6880
24,MD,2,AK,ALASKA,131,296,6452
24,MD,31,NE,NEBRASKA,125,231,5838
24,MD,50,VT,VERMONT,117,179,4780
24,MD,16,ID,IDAHO,91,184,3782
24,MD,30,MT,MONTANA,85,149,3616
24,MD,38,ND,NORTH DAKOTA,69,133,2454
24,MD,56,WY,WYOMING,58,92,1558
24,MD,46,SD,SOUTH DAKOTA,45,83,2829
25,MA,96,MA,MA Total Mig - US & For,61164,95002,3093236
25,MA,97,MA,MA Total Mig - US,59534,92194,3022772
25,MA,98,MA,MA Total Mig - Foreign,1630,2808,70464
25,MA,25,MA,MA Non-Migrants,2510609,5080317,176140209
25,MA,36,NY,NEW YORK,7648,11076,443538
25,MA,12,FL,FLORIDA,5714,9476,194367
25,MA,33,NH,NEW HAMPSHIRE,5621,8557,266494
25,MA,6,CA,CALIFORNIA,4692,6921,270277
25,MA,9,CT,CONNECTICUT,4284,6304,236166
25,MA,44,RI,RHODE ISLAND,4141,6612,205024
25,MA,34,NJ,NEW JERSEY,2468,3888,161863
25,MA,42,PA,PENNSYLVANIA,2238,3386,130496
25,MA,23,ME,MAINE,1772,2551,64116
25,MA,48,TX,TEXAS,1691,2872,94490
25,MA,51,VA,VIRGINIA,1632,2605,89022
25,MA,57,FR,Foreign,1630,2808,70464
25,MA,37,NC,NORTH CAROLINA,1501,2541,63819
25,MA,17,IL,ILLINOIS,1432,2185,87815
25,MA,13,GA,GEORGIA,1202,2110,52662
25,MA,24,MD,MARYLAND,1124,1774,63639
25,MA,50,VT,VERMONT,1118,1517,43345
25,MA,39,OH,OHIO,1056,1678,65709
25,MA,26,MI,MICHIGAN,850,1352,44525
25,MA,53,WA,WASHINGTON,801,1300,48442
25,MA,8,CO,COLORADO,786,1207,39741
25,MA,4,AZ,ARIZONA,778,1269,34117
25,MA,45,SC,SOUTH CAROLINA,565,930,21543
25,MA,11,DC,DISTRICT OF COLUMBIA,531,675,38420
25,MA,27,MN,MINNESOTA,518,826,27426
25,MA,47,TN,TENNESSEE,459,756,18355
25,MA,55,WI,WISCONSIN,436,700,23666
25,MA,29,MO,MISSOURI,428,699,23801
25,MA,41,OR,OREGON,400,586,17258
25,MA,18,IN,INDIANA,371,589,24336
25,MA,32,NV,NEVADA,335,533,14194
25,MA,49,UT,UTAH,297,498,10660
25,MA,22,LA,LOUISIANA,268,406,8758
25,MA,1,AL,ALABAMA,241,443,10881
25,MA,19,IA,IOWA,215,317,7687
25,MA,15,HI,HAWAII,212,335,8753
25,MA,21,KY,KENTUCKY,201,314,9432
25,MA,35,NM,NEW MEXICO,182,279,8936
25,MA,20,KS,KANSAS,162,274,7819
25,MA,10,DE,DELAWARE,161,259,7051
25,MA,40,OK,OKLAHOMA,154,242,5341
25,MA,28,MS,MISSISSIPPI,133,200,3907
25,MA,31,NE,NEBRASKA,117,201,4222
25,MA,2,AK,ALASKA,102,173,3120
25,MA,5,AR,ARKANSAS,97,164,3534
25,MA,16,ID,IDAHO,95,180,4212
25,MA,30,MT,MONTANA,86,120,2760
25,MA,54,WV,WEST VIRGINIA,69,99,2425
25,MA,56,WY,WYOMING,56,80,1836
25,MA,38,ND,NORTH DAKOTA,48,75,1552
25,MA,46,SD,SOUTH DAKOTA,46,60,1218
26,MI,96,MI,MI Total Mig - US & For,50947,94372,2095778
26,MI,97,MI,MI Total Mig - US,49753,91775,2017622
26,MI,98,MI,MI Total Mig - Foreign,1194,2597,78156
26,MI,26,MI,MI Non-Migrants,3681829,7947031,189464370
26,MI,12,FL,FLORIDA,5091,8811,163950
26,MI,39,OH,OHIO,4278,8042,187823
26,MI,17,IL,ILLINOIS,3930,6730,187208
26,MI,18,IN,INDIANA,3283,6584,136839
26,MI,6,CA,CALIFORNIA,3243,5651,150892
26,MI,48,TX,TEXAS,2760,5397,104816
26,MI,55,WI,WISCONSIN,1827,3332,76039
26,MI,36,NY,NEW YORK,1801,3029,82045
26,MI,4,AZ,ARIZONA,1726,3068,59582
26,MI,13,GA,GEORGIA,1682,3364,52171
26,MI,37,NC,NORTH CAROLINA,1678,3282,56726
26,MI,47,TN,TENNESSEE,1665,3277,63197
26,MI,51,VA,VIRGINIA,1331,2485,62484
26,MI,57,FR,Foreign,1194,2597,78156
26,MI,8,CO,COLORADO,1101,1967,45333
26,MI,42,PA,PENNSYLVANIA,1057,1964,59560
26,MI,29,MO,MISSOURI,867,1700,41213
26,MI,32,NV,NEVADA,852,1587,26281
26,MI,21,KY,KENTUCKY,826,1662,29717
26,MI,53,WA,WASHINGTON,819,1494,32666
26,MI,27,MN,MINNESOTA,772,1380,34414
26,MI,45,SC,SOUTH CAROLINA,731,1403,25496
26,MI,1,AL,ALABAMA,691,1391,21065
26,MI,34,NJ,NEW JERSEY,649,1208,39583
26,MI,24,MD,MARYLAND,643,1192,30048
26,MI,25,MA,MASSACHUSETTS,593,914,32505
26,MI,19,IA,IOWA,470,905,20156
26,MI,41,OR,OREGON,397,688,12949
26,MI,22,LA,LOUISIANA,393,751,12463
26,MI,5,AR,ARKANSAS,366,738,11546
26,MI,20,KS,KANSAS,347,640,14749
26,MI,40,OK,OKLAHOMA,346,682,10482
26,MI,28,MS,MISSISSIPPI,337,672,9347
26,MI,9,CT,CONNECTICUT,329,577,18999
26,MI,56,WY,WYOMING,309,564,7975
26,MI,49,UT,UTAH,296,636,12116
26,MI,15,HI,HAWAII,256,444,8557
26,MI,35,NM,NEW MEXICO,255,444,8674
26,MI,2,AK,ALASKA,218,411,7800
26,MI,31,NE,NEBRASKA,196,358,7445
26,MI,30,MT,MONTANA,182,309,4481
26,MI,11,DC,DISTRICT OF COLUMBIA,175,208,8104
26,MI,54,WV,WEST VIRGINIA,172,363,7128
26,MI,33,NH,NEW HAMPSHIRE,146,274,7806
26,MI,16,ID,IDAHO,125,232,3942
26,MI,23,ME,MAINE,112,207,4398
26,MI,46,SD,SOUTH DAKOTA,105,183,3454
26,MI,38,ND,NORTH DAKOTA,89,161,2758
26,MI,50,VT,VERMONT,87,147,3340
26,MI,10,DE,DELAWARE,76,142,4291
26,MI,44,RI,RHODE ISLAND,73,125,3009
27,MN,96,MN,MN Total Mig - US & For,37863,66315,1690615
27,MN,97,MN,MN Total Mig - US,37306,65248,1658134
27,MN,98,MN,MN Total Mig - Foreign,557,1067,32481
27,MN,27,MN,MN Non-Migrants,2056018,4402001,126175334
27,MN,55,WI,WISCONSIN,6379,10013,230938
27,MN,38,ND,NORTH DAKOTA,3125,5124,110338
27,MN,6,CA,CALIFORNIA,2518,4508,123211
27,MN,17,IL,ILLINOIS,2245,4047,124014
27,MN,19,IA,IOWA,2101,3473,80958
27,MN,48,TX,TEXAS,1741,3584,72523
27,MN,12,FL,FLORIDA,1588,2740,72619
27,MN,46,SD,SOUTH DAKOTA,1378,2263,46594
27,MN,4,AZ,ARIZONA,1243,2178,55669
27,MN,8,CO,COLORADO,1080,1879,47331
27,MN,26,MI,MICHIGAN,990,1760,50867
27,MN,36,NY,NEW YORK,979,1502,46601
27,MN,53,WA,WASHINGTON,849,1475,33668
27,MN,39,OH,OHIO,724,1347,43029
27,MN,29,MO,MISSOURI,665,1327,27024
27,MN,13,GA,GEORGIA,625,1195,27127
27,MN,37,NC,NORTH CAROLINA,604,1170,26895
27,MN,42,PA,PENNSYLVANIA,573,1128,35771
27,MN,18,IN,INDIANA,560,1065,24202
27,MN,57,FR,Foreign,557,1067,32481
27,MN,51,VA,VIRGINIA,555,1027,32654
27,MN,31,NE,NEBRASKA,546,1007,21697
27,MN,32,NV,NEVADA,430,768,16929
27,MN,47,TN,TENNESSEE,420,862,17164
27,MN,20,KS,KANSAS,415,747,18840
27,MN,41,OR,OREGON,415,736,17550
27,MN,25,MA,MASSACHUSETTS,409,702,27947
27,MN,34,NJ,NEW JERSEY,381,721,27734
27,MN,30,MT,MONTANA,325,553,8486
27,MN,24,MD,MARYLAND,272,490,14146
27,MN,40,OK,OKLAHOMA,258,513,9302
27,MN,49,UT,UTAH,235,490,9898
27,MN,5,AR,ARKANSAS,226,476,11215
27,MN,45,SC,SOUTH CAROLINA,211,385,10733
27,MN,21,KY,KENTUCKY,209,413,10502
27,MN,9,CT,CONNECTICUT,202,379,49277
27,MN,15,HI,HAWAII,202,346,8526
27,MN,2,AK,ALASKA,197,322,8035
27,MN,35,NM,NEW MEXICO,184,323,6119
27,MN,16,ID,IDAHO,173,331,6883
27,MN,56,WY,WYOMING,173,309,5711
27,MN,1,AL,ALABAMA,166,315,7431
27,MN,22,LA,LOUISIANA,155,250,6284
27,MN,11,DC,DISTRICT OF COLUMBIA,108,148,4960
27,MN,28,MS,MISSISSIPPI,106,230,3209
27,MN,23,ME,MAINE,95,162,4021
27,MN,33,NH,NEW HAMPSHIRE,89,150,4302
27,MN,44,RI,RHODE ISLAND,49,87,2554
27,MN,10,DE,DELAWARE,46,83,2695
27,MN,54,WV,WEST VIRGINIA,46,81,1919
27,MN,50,VT,VERMONT,41,64,2035
28,MS,96,MS,MS Total Mig - US & For,27552,56286,978759
28,MS,97,MS,MS Total Mig - US,27016,55079,958143
28,MS,98,MS,MS Total Mig - Foreign,536,1207,20616
28,MS,28,MS,MS Non-Migrants,969077,2214468,41942298
28,MS,47,TN,TENNESSEE,4609,9692,153047
28,MS,22,LA,LOUISIANA,3090,6371,125974
28,MS,1,AL,ALABAMA,2408,4841,81724
28,MS,48,TX,TEXAS,2201,4516,78190
28,MS,12,FL,FLORIDA,2095,4111,69313
28,MS,13,GA,GEORGIA,1574,3400,52118
28,MS,6,CA,CALIFORNIA,959,1868,38123
28,MS,17,IL,ILLINOIS,941,1892,29383
28,MS,5,AR,ARKANSAS,831,1706,30338
28,MS,37,NC,NORTH CAROLINA,645,1351,23140
28,MS,51,VA,VIRGINIA,621,1308,26867
28,MS,57,FR,Foreign,536,1207,20616
28,MS,26,MI,MICHIGAN,527,1022,15782
28,MS,29,MO,MISSOURI,482,994,17585
28,MS,39,OH,OHIO,436,910,17719
28,MS,18,IN,INDIANA,410,856,14268
28,MS,36,NY,NEW YORK,409,728,13764
28,MS,8,CO,COLORADO,406,724,13895
28,MS,45,SC,SOUTH CAROLINA,369,723,14357
28,MS,55,WI,WISCONSIN,339,672,10157
28,MS,21,KY,KENTUCKY,334,671,13147
28,MS,42,PA,PENNSYLVANIA,308,622,12040
28,MS,53,WA,WASHINGTON,299,621,11959
28,MS,40,OK,OKLAHOMA,291,582,8682
28,MS,4,AZ,ARIZONA,263,536,8686
28,MS,24,MD,MARYLAND,216,423,9090
28,MS,20,KS,KANSAS,168,360,6456
28,MS,32,NV,NEVADA,166,327,4913
28,MS,27,MN,MINNESOTA,153,284,4636
28,MS,34,NJ,NEW JERSEY,132,245,6172
28,MS,25,MA,MASSACHUSETTS,112,182,3773
28,MS,19,IA,IOWA,108,223,3193
28,MS,31,NE,NEBRASKA,107,218,3673
28,MS,35,NM,NEW MEXICO,104,213,3667
28,MS,15,HI,HAWAII,102,231,3657
28,MS,41,OR,OREGON,100,200,2985
28,MS,9,CT,CONNECTICUT,84,150,3035
28,MS,2,AK,ALASKA,80,178,3256
28,MS,49,UT,UTAH,80,216,2278
28,MS,30,MT,MONTANA,62,134,2548
28,MS,54,WV,WEST VIRGINIA,61,124,2232
28,MS,16,ID,IDAHO,58,126,1994
28,MS,56,WY,WYOMING,48,96,1431
28,MS,23,ME,MAINE,44,82,1039
28,MS,11,DC,DISTRICT OF COLUMBIA,38,59,1916
28,MS,33,NH,NEW HAMPSHIRE,32,53,919
28,MS,38,ND,NORTH DAKOTA,30,58,1111
28,MS,46,SD,SOUTH DAKOTA,30,67,1637
28,MS,10,DE,DELAWARE,29,61,931
28,MS,44,RI,RHODE ISLAND,19,38,788
28,MS,50,VT,VERMONT,6,14,558
29,MO,96,MO,MO Total Mig - US & For,57896,110126,2337717
29,MO,97,MO,MO Total Mig - US,56831,107771,2293063
29,MO,98,MO,MO Total Mig - Foreign,1065,2355,44654
29,MO,29,MO,MO Non-Migrants,2159636,4640066,113361904
29,MO,20,KS,KANSAS,8956,15833,351793
29,MO,17,IL,ILLINOIS,7617,12994,297473
29,MO,48,TX,TEXAS,3911,7935,159930
29,MO,6,CA,CALIFORNIA,3291,6294,137034
29,MO,12,FL,FLORIDA,2728,4905,93065
29,MO,5,AR,ARKANSAS,2497,5103,72218
29,MO,19,IA,IOWA,1712,3135,65971
29,MO,40,OK,OKLAHOMA,1598,3266,54448
29,MO,47,TN,TENNESSEE,1421,2793,56365
29,MO,26,MI,MICHIGAN,1346,2676,68011
29,MO,8,CO,COLORADO,1331,2514,52410
29,MO,13,GA,GEORGIA,1305,2636,51495
29,MO,4,AZ,ARIZONA,1168,2240,45392
29,MO,18,IN,INDIANA,1156,2264,44127
29,MO,39,OH,OHIO,1141,2234,56250
29,MO,36,NY,NEW YORK,1129,1989,46961
29,MO,57,FR,Foreign,1065,2355,44654
29,MO,37,NC,NORTH CAROLINA,1064,2191,44625
29,MO,51,VA,VIRGINIA,1036,2070,56654
29,MO,31,NE,NEBRASKA,971,1796,40328
29,MO,55,WI,WISCONSIN,948,1915,54755
29,MO,53,WA,WASHINGTON,897,1856,34570
29,MO,27,MN,MINNESOTA,790,1571,33332
29,MO,21,KY,KENTUCKY,780,1641,30393
29,MO,42,PA,PENNSYLVANIA,747,1346,35317
29,MO,22,LA,LOUISIANA,684,1436,29348
29,MO,32,NV,NEVADA,633,1254,29892
29,MO,1,AL,ALABAMA,522,1066,24323
29,MO,28,MS,MISSISSIPPI,501,1123,17318
29,MO,45,SC,SOUTH CAROLINA,466,960,18237
29,MO,41,OR,OREGON,455,822,13246
29,MO,24,MD,MARYLAND,408,776,19689
29,MO,34,NJ,NEW JERSEY,399,756,25530
29,MO,49,UT,UTAH,355,842,12133
29,MO,25,MA,MASSACHUSETTS,354,595,17016
29,MO,35,NM,NEW MEXICO,330,647,12089
29,MO,15,HI,HAWAII,289,672,10316
29,MO,2,AK,ALASKA,226,491,9830
29,MO,46,SD,SOUTH DAKOTA,214,422,9250
29,MO,16,ID,IDAHO,200,437,6445
29,MO,9,CT,CONNECTICUT,192,366,13137
29,MO,56,WY,WYOMING,189,362,6118
29,MO,30,MT,MONTANA,157,318,5124
29,MO,38,ND,NORTH DAKOTA,125,235,4518
29,MO,11,DC,DISTRICT OF COLUMBIA,109,142,5803
29,MO,33,NH,NEW HAMPSHIRE,108,180,3948
29,MO,54,WV,WEST VIRGINIA,108,211,4877
29,MO,10,DE,DELAWARE,88,154,4911
29,MO,23,ME,MAINE,86,150,3018
29,MO,44,RI,RHODE ISLAND,51,95,2258
29,MO,50,VT,VERMONT,42,62,1776
30,MT,96,MT,MT Total Mig - US & For,14078,25006,825394
30,MT,97,MT,MT Total Mig - US,13819,24485,816649
30,MT,98,MT,MT Total Mig - Foreign,259,521,8745
30,MT,30,MT,MT Non-Migrants,366037,750302,17012538
30,MT,53,WA,WASHINGTON,1613,2799,56251
30,MT,6,CA,CALIFORNIA,1459,2511,62521
30,MT,56,WY,WYOMING,812,1397,25978
30,MT,8,CO,COLORADO,786,1309,316950
30,MT,16,ID,IDAHO,750,1501,23912
30,MT,41,OR,OREGON,690,1222,21466
30,MT,48,TX,TEXAS,587,1093,27209
30,MT,4,AZ,ARIZONA,577,1076,21178
30,MT,38,ND,NORTH DAKOTA,425,729,20980
30,MT,27,MN,MINNESOTA,421,665,13497
30,MT,12,FL,FLORIDA,404,710,15442
30,MT,49,UT,UTAH,392,834,16019
30,MT,32,NV,NEVADA,350,659,13656
30,MT,26,MI,MICHIGAN,292,480,10288
30,MT,57,FR,Foreign,259,521,8745
30,MT,2,AK,ALASKA,248,452,12465
30,MT,46,SD,SOUTH DAKOTA,228,406,7253
30,MT,17,IL,ILLINOIS,227,337,11026
30,MT,39,OH,OHIO,226,403,10249
30,MT,55,WI,WISCONSIN,225,348,7292
30,MT,42,PA,PENNSYLVANIA,215,349,9584
30,MT,36,NY,NEW YORK,201,300,6501
30,MT,37,NC,NORTH CAROLINA,194,327,7515
30,MT,13,GA,GEORGIA,182,341,6287
30,MT,51,VA,VIRGINIA,182,353,9717
30,MT,35,NM,NEW MEXICO,178,384,8710
30,MT,29,MO,MISSOURI,173,323,10811
30,MT,40,OK,OKLAHOMA,145,297,5650
30,MT,47,TN,TENNESSEE,144,287,5175
30,MT,31,NE,NEBRASKA,127,218,4335
30,MT,18,IN,INDIANA,121,225,3465
30,MT,19,IA,IOWA,118,209,4497
30,MT,20,KS,KANSAS,108,201,3306
30,MT,15,HI,HAWAII,97,185,4335
30,MT,45,SC,SOUTH CAROLINA,87,145,2607
30,MT,25,MA,MASSACHUSETTS,86,117,2552
30,MT,34,NJ,NEW JERSEY,79,129,3322
30,MT,21,KY,KENTUCKY,74,148,2220
30,MT,5,AR,ARKANSAS,70,153,2501
30,MT,24,MD,MARYLAND,69,116,3085
30,MT,33,NH,NEW HAMPSHIRE,68,88,1637
30,MT,22,LA,LOUISIANA,63,114,2825
30,MT,1,AL,ALABAMA,62,130,2815
30,MT,23,ME,MAINE,52,82,1801
30,MT,50,VT,VERMONT,46,62,1087
30,MT,28,MS,MISSISSIPPI,45,79,1902
30,MT,9,CT,CONNECTICUT,44,63,1644
30,MT,54,WV,WEST VIRGINIA,34,65,1243
30,MT,11,DC,DISTRICT OF COLUMBIA,18,27,1351
30,MT,10,DE,DELAWARE,14,21,293
30,MT,44,RI,RHODE ISLAND,11,16,244
31,NE,96,NE,NE Total Mig - US & For,19743,38607,744213
31,NE,97,NE,NE Total Mig - US,19397,37845,729142
31,NE,98,NE,NE Total Mig - Foreign,346,762,15071
31,NE,31,NE,NE Non-Migrants,681638,1500364,37543831
31,NE,19,IA,IOWA,2921,5385,100117
31,NE,8,CO,COLORADO,1425,2726,52901
31,NE,6,CA,CALIFORNIA,1383,2844,49789
31,NE,48,TX,TEXAS,1304,2774,53621
31,NE,20,KS,KANSAS,1225,2382,45382
31,NE,29,MO,MISSOURI,897,1713,33430
31,NE,46,SD,SOUTH DAKOTA,846,1565,26269
31,NE,12,FL,FLORIDA,828,1490,24462
31,NE,17,IL,ILLINOIS,692,1233,29811
31,NE,4,AZ,ARIZONA,629,1225,21210
31,NE,27,MN,MINNESOTA,602,1043,23662
31,NE,56,WY,WYOMING,492,1001,18277
31,NE,53,WA,WASHINGTON,383,714,16742
31,NE,57,FR,Foreign,346,762,15071
31,NE,55,WI,WISCONSIN,342,657,15834
31,NE,13,GA,GEORGIA,314,623,11467
31,NE,26,MI,MICHIGAN,314,638,14421
31,NE,51,VA,VIRGINIA,302,680,17129
31,NE,32,NV,NEVADA,296,607,9349
31,NE,37,NC,NORTH CAROLINA,273,593,11353
31,NE,40,OK,OKLAHOMA,273,569,9167
31,NE,39,OH,OHIO,268,516,12395
31,NE,36,NY,NEW YORK,261,434,11710
31,NE,47,TN,TENNESSEE,225,452,6106
31,NE,18,IN,INDIANA,220,443,8735
31,NE,42,PA,PENNSYLVANIA,198,379,8366
31,NE,49,UT,UTAH,193,471,5593
31,NE,41,OR,OREGON,185,348,5961
31,NE,5,AR,ARKANSAS,182,394,5675
31,NE,24,MD,MARYLAND,160,312,8005
31,NE,38,ND,NORTH DAKOTA,159,317,5905
31,NE,35,NM,NEW MEXICO,155,325,6250
31,NE,1,AL,ALABAMA,134,312,4862
31,NE,30,MT,MONTANA,124,240,4208
31,NE,22,LA,LOUISIANA,123,257,4761
31,NE,16,ID,IDAHO,119,297,4217
31,NE,34,NJ,NEW JERSEY,115,202,6998
31,NE,28,MS,MISSISSIPPI,114,220,3538
31,NE,25,MA,MASSACHUSETTS,112,174,4515
31,NE,15,HI,HAWAII,109,245,4657
31,NE,21,KY,KENTUCKY,105,200,3049
31,NE,45,SC,SOUTH CAROLINA,103,225,3974
31,NE,2,AK,ALASKA,84,191,4048
31,NE,9,CT,CONNECTICUT,52,83,3443
31,NE,23,ME,MAINE,29,62,2153
31,NE,54,WV,WEST VIRGINIA,28,58,1150
31,NE,44,RI,RHODE ISLAND,23,65,1010
31,NE,10,DE,DELAWARE,22,53,411
31,NE,11,DC,DISTRICT OF COLUMBIA,22,46,1587
31,NE,33,NH,NEW HAMPSHIRE,21,41,1098
31,NE,50,VT,VERMONT,11,21,371
32,NV,96,NV,NV Total Mig - US & For,45537,84196,2003034
32,NV,97,NV,NV Total Mig - US,44554,82221,1962231
32,NV,98,NV,NV Total Mig - Foreign,983,1975,40803
32,NV,32,NV,NV Non-Migrants,945117,2053181,49571102
32,NV,6,CA,CALIFORNIA,14947,28088,687852
32,NV,4,AZ,ARIZONA,2635,5268,110655
32,NV,48,TX,TEXAS,2212,4190,93288
32,NV,12,FL,FLORIDA,1978,3467,74694
32,NV,49,UT,UTAH,1758,3840,72905
32,NV,53,WA,WASHINGTON,1671,3087,69051
32,NV,36,NY,NEW YORK,1298,2075,65128
32,NV,17,IL,ILLINOIS,1296,2306,63254
32,NV,8,CO,COLORADO,1208,2175,59538
32,NV,41,OR,OREGON,1105,1959,43677
32,NV,26,MI,MICHIGAN,1054,1825,44269
32,NV,15,HI,HAWAII,992,1804,36446
32,NV,39,OH,OHIO,983,1659,40159
32,NV,57,FR,Foreign,983,1975,40803
32,NV,16,ID,IDAHO,801,1636,32113
32,NV,51,VA,VIRGINIA,630,1160,33452
32,NV,13,GA,GEORGIA,623,1168,27969
32,NV,42,PA,PENNSYLVANIA,605,1013,25589
32,NV,35,NM,NEW MEXICO,533,1009,21868
32,NV,37,NC,NORTH CAROLINA,525,987,20699
32,NV,34,NJ,NEW JERSEY,515,871,27178
32,NV,29,MO,MISSOURI,493,881,32725
32,NV,18,IN,INDIANA,451,783,15362
32,NV,47,TN,TENNESSEE,444,798,17269
32,NV,27,MN,MINNESOTA,443,742,20178
32,NV,55,WI,WISCONSIN,407,683,17720
32,NV,30,MT,MONTANA,365,660,15115
32,NV,2,AK,ALASKA,355,687,17980
32,NV,25,MA,MASSACHUSETTS,353,553,18800
32,NV,40,OK,OKLAHOMA,344,645,11955
32,NV,24,MD,MARYLAND,339,618,16218
32,NV,20,KS,KANSAS,261,521,12042
32,NV,45,SC,SOUTH CAROLINA,252,435,9861
32,NV,19,IA,IOWA,244,381,10746
32,NV,56,WY,WYOMING,236,474,9612
32,NV,31,NE,NEBRASKA,235,428,10611
32,NV,22,LA,LOUISIANA,233,394,7664
32,NV,5,AR,ARKANSAS,231,419,7363
32,NV,21,KY,KENTUCKY,216,396,8324
32,NV,1,AL,ALABAMA,192,365,7135
32,NV,9,CT,CONNECTICUT,181,291,8025
32,NV,28,MS,MISSISSIPPI,178,325,7580
32,NV,46,SD,SOUTH DAKOTA,160,255,6837
32,NV,38,ND,NORTH DAKOTA,119,194,4321
